session_id,timestamp,event,length,source_pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.079584,PACKET,213,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.170668,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.274931,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.360981,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.371367,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.381608,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.422813,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.426825,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.644671,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.734006,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.742248,PACKET,201,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.774547,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.820928,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710298.850611,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.067598,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.11405,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.166185,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.232796,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.300144,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.395118,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.414281,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.454082,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.5674,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.612309,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.723932,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.777392,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.820764,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.901957,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710299.982501,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.079834,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.08115,SMALL_TRANSFER,107,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.090406,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.234492,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.294428,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.310331,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.332883,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.375689,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.379412,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.588786,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.616373,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.675555,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.73975,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.790773,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.795424,PACKET,202,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.881382,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.922643,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710300.972946,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.020425,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.066979,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.111353,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.156172,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.218025,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.261708,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.307838,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.343187,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.381551,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.44729,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.506894,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.538122,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.540512,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.592447,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.680587,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.747234,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.765009,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.813681,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.851311,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.93004,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710301.952051,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.018646,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.04574,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.049743,PACKET,219,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.143671,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.157854,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.183699,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.248722,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.253406,PACKET,207,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.276003,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.369113,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.371951,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.400427,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.481215,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.507654,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.598287,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.605116,PACKET,207,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.605382,PACKET,239,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.636097,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.716666,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.749953,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.864011,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710302.975621,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.193407,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.193459,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.205857,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.258709,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.266097,PACKET,205,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.417948,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.428189,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.451757,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.482849,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.514758,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.67862,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.944285,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.944316,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.95726,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.958459,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710303.981895,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710304.194638,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710304.224852,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710304.259466,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710304.499159,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710304.509243,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710304.81208,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710304.812134,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710304.812159,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710305.084522,SMALL_TRANSFER,107,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710305.146664,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710305.347261,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710305.492579,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710305.572172,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710305.697674,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710305.807996,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710306.142368,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710306.281713,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710306.550457,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710306.803807,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710307.076708,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710307.301317,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710307.362483,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710307.584782,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710307.613195,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710307.614922,SMALL_TRANSFER,107,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710307.696707,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.08596,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.085995,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.086013,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.309197,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.345459,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.410512,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.571042,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.576419,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.669858,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.67072,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.7994,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710308.98257,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710309.021469,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710309.023051,SMALL_TRANSFER,107,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710309.316723,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710309.541765,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710309.593492,SMALL_TRANSFER,92,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710309.816151,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710309.885815,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710309.899753,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710310.156099,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710310.157325,SMALL_TRANSFER,107,browsing.pcap
192.168.1.67_199.232.82.132_41752.0_443.0_6,1770710310.160601,PACKET,211,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710166.535402,TCP_SYN,80,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710166.780754,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710166.781495,LARGE_TRANSFER,2020,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710167.032529,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710167.03315,SMALL_TRANSFER,136,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710167.078673,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710197.741658,IDLE,72,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710214.481731,IDLE,72,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710244.736403,IDLE,72,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710251.782515,IDLE,72,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710252.235473,SESSION_END,60,browsing.pcap
192.168.1.67_199.232.82.132_41754.0_443.0_6,1770710252.235505,SESSION_END,60,browsing.pcap
192.168.1.67_199.232.83.5_45490.0_443.0_6,1770710091.691221,TCP_SYN,80,browsing.pcap
192.168.1.67_199.232.83.5_45490.0_443.0_6,1770710092.141456,SESSION_END,60,browsing.pcap
192.168.1.67_199.232.83.5_46322.0_443.0_6,1770710104.269261,TCP_SYN,80,browsing.pcap
192.168.1.67_199.232.83.5_46322.0_443.0_6,1770710104.60814,SESSION_END,60,browsing.pcap
192.168.1.67_199.232.83.5_46338.0_443.0_6,1770710104.519849,TCP_SYN,80,browsing.pcap
192.168.1.67_199.232.83.5_46338.0_443.0_6,1770710104.743212,SESSION_END,60,browsing.pcap
192.168.1.67_34.110.164.207_47754.0_443.0_17,1770710214.493048,UDP_PACKET,1298,browsing.pcap
192.168.1.67_34.110.164.207_47754.0_443.0_17,1770710214.493138,UDP_PACKET,1298,browsing.pcap
192.168.1.67_34.110.164.207_47754.0_443.0_17,1770710214.566516,UDP_PACKET,215,browsing.pcap
192.168.1.67_34.110.164.207_47754.0_443.0_17,1770710214.56705,UDP_PACKET,634,browsing.pcap
192.168.1.67_34.110.164.207_47754.0_443.0_17,1770710214.623487,UDP_PACKET,80,browsing.pcap
192.168.1.67_34.110.164.207_47754.0_443.0_17,1770710214.64909,UDP_PACKET,80,browsing.pcap
192.168.1.67_34.110.164.207_47754.0_443.0_17,1770710214.98902,UDP_PACKET,84,browsing.pcap
192.168.1.67_34.110.164.207_51310.0_443.0_6,1770710079.313683,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_34.110.164.207_51310.0_443.0_6,1770710113.463739,IDLE,72,browsing.pcap
192.168.1.67_34.110.164.207_51310.0_443.0_6,1770710119.95667,IDLE,72,browsing.pcap
192.168.1.67_34.110.164.207_51310.0_443.0_6,1770710120.049091,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710119.956904,TCP_SYN,80,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.283256,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.284193,LARGE_TRANSFER,2018,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.611198,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.61435,SMALL_TRANSFER,198,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.615283,SMALL_TRANSFER,171,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.615786,PACKET,448,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.94061,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.943202,SMALL_TRANSFER,110,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.944803,PACKET,290,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710120.944851,LARGE_TRANSFER,1007,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710121.28347,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710152.212622,IDLE,72,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710166.289656,IDLE,72,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710181.272676,IDLE,72,browsing.pcap
192.168.1.67_44.215.234.239_60380.0_443.0_6,1770710181.273399,SESSION_END,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710120.207767,TCP_SYN,80,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710121.233586,TCP_SYN,80,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710121.573595,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710121.575728,LARGE_TRANSFER,1954,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710121.974769,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710121.974791,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710121.976042,SMALL_TRANSFER,198,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710122.323752,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710152.683638,IDLE,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710169.425752,IDLE,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710182.375682,IDLE,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710212.566507,IDLE,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710227.793638,IDLE,72,browsing.pcap
192.168.1.67_44.215.234.239_60396.0_443.0_6,1770710258.567167,IDLE,72,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710280.732718,TCP_SYN,80,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710281.044676,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710281.045538,LARGE_TRANSFER,1832,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710281.332135,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710281.333811,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710281.333835,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710281.338794,SMALL_TRANSFER,136,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710281.33923,SMALL_TRANSFER,164,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710281.339778,PACKET,442,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710282.001665,PACKET,442,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710282.524814,SMALL_TRANSFER,103,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710282.526312,PACKET,717,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710282.526776,PACKET,630,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710282.863942,SMALL_TRANSFER,156,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710283.729646,SMALL_TRANSFER,156,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710283.98336,SMALL_TRANSFER,169,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710283.983415,PACKET,230,browsing.pcap
192.168.1.67_44.249.253.27_45028.0_443.0_6,1770710284.310691,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710280.983425,TCP_SYN,80,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710281.302775,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710281.304098,LARGE_TRANSFER,1800,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710282.001589,PACKET,400,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710282.440825,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710282.854156,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710284.137906,SMALL_TRANSFER,84,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710284.430687,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_44.249.253.27_45036.0_443.0_6,1770710284.43116,SMALL_TRANSFER,136,browsing.pcap
192.168.1.67_51.104.15.253_43394.0_443.0_6,1770710076.111671,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_51.104.15.253_43394.0_443.0_6,1770710076.754597,SMALL_TRANSFER,103,browsing.pcap
192.168.1.67_51.104.15.253_43394.0_443.0_6,1770710107.647453,IDLE,72,browsing.pcap
192.168.1.67_51.104.15.253_43394.0_443.0_6,1770710122.25761,IDLE,72,browsing.pcap
192.168.1.67_51.104.15.253_43394.0_443.0_6,1770710152.683658,IDLE,72,browsing.pcap
192.168.1.67_51.104.15.253_43394.0_443.0_6,1770710169.425675,IDLE,72,browsing.pcap
192.168.1.67_51.104.15.253_43394.0_443.0_6,1770710200.713036,IDLE,72,browsing.pcap
192.168.1.67_51.104.15.253_43410.0_443.0_6,1770710076.11777,SMALL_TRANSFER,72,browsing.pcap
192.168.1.67_51.104.15.253_43410.0_443.0_6,1770710107.077544,IDLE,72,browsing.pcap
192.168.1.67_51.104.15.253_43410.0_443.0_6,1770710121.169642,IDLE,72,browsing.pcap
